Date,Ticker,Open,High,Low,Close,Adj Close,Volume
2024-08-19,CL,102.05000305175781,102.30999755859375,101.58000183105469,101.8499984741211,99.6142807006836,2976500.0
2024-08-19,CMCSA,39.470001220703125,40.310001373291016,39.470001220703125,40.2599983215332,38.9146728515625,13280700.0
2024-08-19,COF,139.74000549316406,143.0,139.74000549316406,142.92999267578125,141.2086639404297,1339600.0
2024-08-19,COP,111.22000122070312,112.75,111.12000274658203,111.73999786376953,109.14248657226562,4335600.0
2024-08-19,COST,870.5900268554688,873.6300048828125,868.7000122070312,872.3499755859375,867.8960571289062,1318400.0
2024-08-19,CRM,263.1000061035156,265.3900146484375,261.6300048828125,265.3800048828125,263.8284912109375,4501300.0
2024-08-19,CSCO,49.33000183105469,49.9900016784668,49.29999923706055,49.97999954223633,48.645957946777344,16436600.0
2024-08-19,CVS,58.40999984741211,59.13999938964844,58.380001068115234,58.79999923706055,56.22307586669922,7469100.0
2024-08-19,CVX,146.00999450683594,147.72999572753906,145.88999938964844,146.8300018310547,142.02297973632812,5967400.0
2024-08-19,DHR,270.0,272.2699890136719,269.2099914550781,271.2699890136719,269.8475646972656,1603000.0
2024-08-19,DIS,89.41000366210938,90.94999694824219,89.41000366210938,90.81999969482422,90.03539276123047,9723600.0
2024-08-19,DOW,54.0,54.13999938964844,53.56999969482422,53.650001525878906,49.92875289916992,2096000.0
2024-08-19,DUK,112.27999877929688,113.18000030517578,112.25,112.72000122070312,108.69497680664062,1716200.0
2024-08-19,EMR,103.6500015258789,104.37000274658203,102.93000030517578,103.83999633789062,102.12416076660156,1761800.0
2024-08-19,EXC,37.689998626708984,37.720001220703125,37.4900016784668,37.61000061035156,36.24240493774414,3423300.0
2024-08-19,F,10.5600004196167,10.75,10.539999961853027,10.720000267028809,9.960556983947754,41066300.0
2024-08-19,FDX,285.8800048828125,288.8699951171875,285.5199890136719,288.4200134277344,282.22833251953125,804100.0
2024-08-19,GD,296.92999267578125,297.0,294.7699890136719,295.6000061035156,289.5282287597656,685100.0
2024-08-19,GE,169.61000061035156,171.0,168.02000427246094,170.92999267578125,169.8351287841797,4506000.0
2024-08-19,GILD,73.33999633789062,74.5199966430664,73.2699966430664,74.44999694824219,72.12393188476562,3727900.0
2024-08-19,GM,45.45000076293945,45.93000030517578,45.18000030517578,45.7599983215332,45.283355712890625,9598100.0
2024-08-19,GOOGL,165.27999877929688,166.69000244140625,164.25999450683594,166.6699981689453,165.8665313720703,22416200.0
2024-08-19,GS,505.0,507.7799987792969,501.8599853515625,504.67999267578125,494.31134033203125,1027900.0
2024-08-19,HD,362.5,364.69000244140625,362.1000061035156,363.07000732421875,354.52069091796875,3634900.0
2024-08-19,HON,198.4600067138672,199.42999267578125,197.83999633789062,199.0399932861328,194.99398803710938,2044200.0
2024-08-19,IBM,193.83999633789062,195.52999877929688,193.72000122070312,194.72999572753906,189.37948608398438,2361400.0
2024-08-19,INTC,20.889999389648438,21.860000610351562,20.84000015258789,21.520000457763672,21.520000457763672,65956300.0
2024-08-19,JNJ,159.4600067138672,160.2899932861328,159.1300048828125,159.6300048828125,154.5930633544922,4408400.0
2024-08-19,JPM,214.0,215.52999877929688,213.82000732421875,215.4499969482422,210.7181396484375,6090800.0
2024-08-19,KHC,34.75,35.369998931884766,34.68000030517578,35.36000061035156,33.57496643066406,6546200.0
2024-08-19,KO,69.3499984741211,69.41999816894531,68.8499984741211,68.9800033569336,67.0199966430664,9843900.0
2024-08-19,LIN,457.2099914550781,458.75,456.1600036621094,458.5799865722656,452.89276123046875,1013700.0
2024-08-19,LLY,922.1199951171875,926.0,916.5,921.8099975585938,914.8139038085938,2374600.0
2024-08-19,LMT,555.3200073242188,562.760009765625,555.25,558.3900146484375,544.0416259765625,709700.0
2024-08-19,LOW,242.25999450683594,243.5399932861328,240.14999389648438,243.2100067138672,238.59423828125,2708600.0
2024-08-19,MA,469.0,470.1499938964844,465.5199890136719,466.9800109863281,464.3079528808594,1690800.0
2024-08-19,MCD,282.3299865722656,288.32000732421875,281.7200012207031,287.54998779296875,280.9521789550781,5268800.0
2024-08-19,MDLZ,70.44999694824219,71.0,70.08000183105469,70.88999938964844,68.91883087158203,3934900.0
2024-08-19,MDT,84.68000030517578,85.29000091552734,84.48999786376953,84.81999969482422,82.0959701538086,7492800.0
2024-08-19,MET,72.88999938964844,73.52999877929688,72.83000183105469,73.25,71.20315551757812,3879700.0
2024-08-19,META,526.8699951171875,531.6599731445312,522.760009765625,529.280029296875,527.4739379882812,9879700.0
2024-08-19,MMM,127.08000183105469,127.8499984741211,126.52999877929688,127.08000183105469,124.50299835205078,2243600.0
2024-08-19,MO,51.380001068115234,51.560001373291016,51.209999084472656,51.31999969482422,47.67084503173828,6500500.0
2024-08-19,MRK,113.66000366210938,114.5999984741211,113.30999755859375,114.41999816894531,110.6830062866211,6177500.0
2024-08-19,MS,101.5199966430664,102.04000091552734,101.30000305175781,101.75,98.79991912841797,4070500.0
2024-08-19,MSFT,418.9599914550781,421.75,416.4599914550781,421.5299987792969,419.07672119140625,15234000.0
2024-08-19,NEE,78.56999969482422,79.56999969482422,78.43000030517578,79.3499984741211,77.0510482788086,5617000.0
2024-08-19,NFLX,674.0700073242188,688.8400268554688,672.9099731445312,688.530029296875,688.530029296875,3016200.0
2024-08-19,NKE,83.2300033569336,83.98999786376953,82.91999816894531,83.27999877929688,81.53190612792969,9627300.0
2024-08-19,NVDA,124.27999877929688,130.0,123.41999816894531,130.0,129.9589385986328,318333600.0
2024-08-19,ORCL,137.52999877929688,137.9499969482422,136.4600067138672,137.9199981689453,136.49179077148438,3641600.0
2024-08-19,PEP,172.66000366210938,173.97999572753906,172.44000244140625,173.82000732421875,167.710693359375,3521700.0
2024-08-19,PFE,28.350000381469727,28.889999389648438,28.280000686645508,28.799999237060547,26.91166114807129,26382500.0
2024-08-19,PG,168.17999267578125,169.24000549316406,168.1699981689453,168.4199981689453,164.26649475097656,3885300.0
2024-08-19,PM,118.13999938964844,118.83999633789062,117.94999694824219,118.44999694824219,113.97759246826172,3701400.0
2024-08-19,PYPL,68.22000122070312,69.45999908447266,68.16999816894531,69.43000030517578,69.43000030517578,9578100.0
2024-08-19,QCOM,171.57000732421875,174.32000732421875,168.74000549316406,174.25999450683594,170.51272583007812,6708100.0
2024-08-19,SBUX,94.3499984741211,94.88999938964844,92.12999725341797,92.30000305175781,90.0057373046875,14479000.0
2024-08-19,SCHW,65.58000183105469,66.1500015258789,65.30999755859375,65.58000183105469,64.74850463867188,4303600.0
2024-08-19,SO,86.83000183105469,87.02999877929688,86.5199966430664,86.94000244140625,84.7894058227539,2670400.0
2024-08-19,SPG,157.33999633789062,159.92999267578125,156.9499969482422,159.88999938964844,152.18060302734375,968400.0
2024-08-19,T,19.350000381469727,19.510000228881836,19.34000015258789,19.489999771118164,18.616165161132812,20506700.0
2024-08-19,TGT,144.5,148.63999938964844,144.4199981689453,144.6300048828125,138.17727661132812,4427000.0
2024-08-19,TMO,604.1900024414062,610.8800048828125,603.9500122070312,607.5999755859375,605.6227416992188,959400.0
2024-08-19,TMUS,197.16000366210938,198.7899932861328,196.3300018310547,197.5800018310547,194.85763549804688,2786400.0
2024-08-19,TSLA,217.07000732421875,222.97999572753906,214.08999633789062,222.72000122070312,222.72000122070312,76435200.0
2024-08-19,TXN,200.5399932861328,201.0500030517578,198.0,200.66000366210938,194.80224609375,3788900.0
2024-08-19,UNH,578.0800170898438,583.2999877929688,577.0700073242188,578.780029296875,568.0538940429688,1847900.0
2024-08-19,UNP,245.0,246.66000366210938,244.1699981689453,246.07000732421875,240.5752410888672,1686500.0
2024-08-19,UPS,127.76000213623047,129.8800048828125,127.63999938964844,128.9499969482422,123.5519790649414,3157800.0
2024-08-19,USB,43.25,43.66999816894531,43.25,43.65999984741211,41.76556396484375,4575400.0
2024-08-19,V,267.4200134277344,268.30999755859375,265.2300109863281,266.4700012207031,264.6117248535156,6555900.0
2024-08-19,VZ,40.630001068115234,40.86000061035156,40.560001373291016,40.7400016784668,38.1750373840332,9401400.0
2024-08-19,WBA,10.949999809265137,11.069999694824219,10.779999732971191,10.850000381469727,10.28478717803955,12516600.0
2024-08-19,WFC,55.349998474121094,56.459999084472656,55.2599983215332,56.45000076293945,55.22171401977539,12792900.0
2024-08-19,WMT,73.38999938964844,73.9800033569336,73.33999633789062,73.72000122070312,73.00813293457031,13709300.0
2024-08-19,XOM,118.4000015258789,120.5,118.16999816894531,118.52999877929688,114.39383697509766,12417500.0
2024-08-20,AAPL,225.77000427246094,227.1699981689453,225.4499969482422,226.50999450683594,225.46067810058594,30299000.0
2024-08-20,ABBV,197.1199951171875,197.47999572753906,194.1300048828125,196.14999389648438,189.377197265625,3631800.0
2024-08-20,ABT,111.81999969482422,112.08999633789062,110.33000183105469,110.7699966430664,108.68132019042969,5822400.0
2024-08-20,ACN,329.92999267578125,330.57000732421875,328.04998779296875,330.3699951171875,324.3992004394531,1790100.0
2024-08-20,ADBE,564.47998046875,568.1799926757812,559.6099853515625,562.25,562.25,1219600.0
2024-08-20,AIG,74.25,74.45999908447266,73.7699966430664,73.87999725341797,72.33944702148438,2672300.0
2024-08-20,AMD,156.49000549316406,162.0399932861328,154.50999450683594,156.39999389648438,156.39999389648438,76851200.0
2024-08-20,AMGN,328.1199951171875,330.5,326.6199951171875,328.54998779296875,320.4988708496094,1352600.0
2024-08-20,AMT,219.66000366210938,220.97999572753906,218.3000030517578,220.3800048828125,213.41233825683594,1631000.0
2024-08-20,AMZN,177.9199981689453,179.00999450683594,177.42999267578125,178.8800048828125,178.8800048828125,26255200.0
2024-08-20,AVGO,167.0500030517578,168.3699951171875,164.14999389648438,165.9499969482422,164.08009338378906,19417500.0
2024-08-20,AXP,254.22000122070312,254.6199951171875,252.25999450683594,253.0800018310547,250.3629913330078,1659700.0
2024-08-20,BA,176.49000549316406,177.5,170.0399932861328,172.10000610351562,172.10000610351562,9549100.0
2024-08-20,BAC,39.119998931884766,39.2400016784668,38.34000015258789,38.689998626708984,37.76447296142578,44440800.0
2024-08-20,BK,65.76000213623047,65.76000213623047,65.11000061035156,65.33999633789062,63.84577178955078,2478600.0
2024-08-20,BKNG,3692.14990234375,3719.510009765625,3665.5400390625,3702.5,3673.939697265625,176000.0
2024-08-20,BLK,869.4500122070312,871.989990234375,859.72998046875,860.969970703125,842.6011352539062,348700.0
2024-08-20,BMY,49.27000045776367,49.61000061035156,48.93000030517578,48.97999954223633,46.77830505371094,8780200.0
2024-08-20,BRK-B,449.29998779296875,450.5,446.3800048828125,448.3599853515625,448.3599853515625,2906500.0
2024-08-20,C,61.59000015258789,61.70000076293945,61.09000015258789,61.310001373291016,59.48316955566406,8661300.0
2024-08-20,CAT,345.0,346.1700134277344,341.82000732421875,343.29998779296875,337.95037841796875,1479500.0
2024-08-20,CHTR,353.0199890136719,354.510009765625,346.1099853515625,347.32000732421875,347.32000732421875,748500.0
2024-08-20,CL,102.0,103.0999984741211,101.72000122070312,103.05999755859375,100.79771423339844,2691700.0
2024-08-20,CMCSA,40.04999923706055,40.279998779296875,39.970001220703125,40.029998779296875,38.69235610961914,13552700.0
2024-08-20,COF,142.5,142.6199951171875,140.9199981689453,141.50999450683594,139.80575561523438,1326100.0
2024-08-20,COP,111.56999969482422,111.80999755859375,108.8499984741211,109.8499984741211,107.29642486572266,6783300.0
2024-08-20,COST,872.0,876.760009765625,871.1699829101562,876.2000122070312,871.7264404296875,1104600.0
2024-08-20,CRM,264.95001220703125,265.5,261.0299987792969,261.8399963378906,260.3091735839844,5731300.0
2024-08-20,CSCO,49.97999954223633,50.369998931884766,49.599998474121094,50.2400016784668,48.899017333984375,18697300.0
2024-08-20,CVS,58.70000076293945,59.25,58.5099983215332,58.900001525878906,56.31869888305664,4178700.0
2024-08-20,CVX,146.3300018310547,146.50999450683594,144.55999755859375,144.69000244140625,139.9530487060547,7497600.0
2024-08-20,DHR,271.8399963378906,273.70001220703125,271.0799865722656,271.6600036621094,270.2355041503906,1409500.0
2024-08-20,DIS,90.38999938964844,90.66999816894531,89.30999755859375,89.73999786376953,88.96472930908203,8863400.0
2024-08-20,DOW,53.529998779296875,53.54999923706055,52.540000915527344,52.720001220703125,49.06325912475586,4391500.0
2024-08-20,DUK,112.91000366210938,113.41000366210938,112.0999984741211,112.37999725341797,108.36711883544922,2822600.0
2024-08-20,EMR,103.91999816894531,104.26000213623047,102.80000305175781,103.12000274658203,101.41606903076172,2500500.0
2024-08-20,EXC,37.650001525878906,37.779998779296875,37.400001525878906,37.540000915527344,36.174949645996094,3612300.0
2024-08-20,F,10.699999809265137,10.789999961853027,10.609999656677246,10.680000305175781,9.923391342163086,32468000.0
2024-08-20,FDX,287.989990234375,289.0,286.4599914550781,288.44000244140625,282.24786376953125,591700.0
2024-08-20,GD,295.3599853515625,296.1199951171875,294.2099914550781,295.79998779296875,289.72412109375,589200.0
2024-08-20,GE,170.91000366210938,170.91000366210938,169.19000244140625,169.99000549316406,168.9011688232422,2573900.0
2024-08-20,GILD,74.54000091552734,74.9000015258789,74.33999633789062,74.75,72.41456604003906,3668000.0
2024-08-20,GM,45.70000076293945,46.470001220703125,45.66999816894531,45.97999954223633,45.50106430053711,9188700.0
2024-08-20,GOOGL,166.89999389648438,168.63999938964844,166.82000732421875,167.17999267578125,166.3740692138672,18341500.0
2024-08-20,GS,503.8699951171875,504.1600036621094,496.5,497.3399963378906,487.1221923828125,2122700.0
2024-08-20,HD,360.6499938964844,367.6400146484375,360.5,367.2699890136719,358.62176513671875,3459400.0
2024-08-20,HON,199.0,200.50999450683594,197.92999267578125,200.07000732421875,196.00306701660156,3060400.0
2024-08-20,IBM,194.58999633789062,196.2100067138672,193.75,196.02999877929688,190.6437530517578,1790400.0
2024-08-20,INTC,21.209999084472656,21.229999542236328,20.81999969482422,20.989999771118164,20.989999771118164,84161300.0
2024-08-20,JNJ,160.0,160.92999267578125,159.6699981689453,160.16000366210938,155.1063232421875,7275100.0
2024-08-20,JPM,215.0,216.0,213.67999267578125,214.52000427246094,209.80859375,5640000.0
2024-08-20,KHC,35.35499954223633,35.43000030517578,35.0099983215332,35.290000915527344,33.508506774902344,5619700.0
2024-08-20,KO,68.98999786376953,69.38999938964844,68.7699966430664,69.37999725341797,67.40863800048828,11957400.0
2024-08-20,LIN,458.6199951171875,460.9700012207031,456.5899963378906,458.07000732421875,452.38909912109375,1115600.0
2024-08-20,LLY,932.0999755859375,967.0,930.510009765625,949.969970703125,942.7601318359375,4961500.0
2024-08-20,LMT,557.969970703125,558.9000244140625,550.9600219726562,557.010009765625,542.6970825195312,972200.0
2024-08-20,LOW,240.0,245.8699951171875,238.64999389648438,240.3300018310547,235.76890563964844,3910400.0
2024-08-20,MA,468.1300048828125,469.6700134277344,465.510009765625,469.1199951171875,466.4356994628906,1763300.0
2024-08-20,MCD,286.5,290.2699890136719,285.2099914550781,285.6300048828125,279.0762634277344,3697600.0
2024-08-20,MDLZ,70.62000274658203,71.30999755859375,70.45999908447266,70.9800033569336,69.00633239746094,3817000.0
2024-08-20,MDT,84.0,87.69999694824219,83.27999877929688,85.37999725341797,82.63797760009766,10841600.0
2024-08-20,MET,73.0199966430664,73.18000030517578,72.4000015258789,72.72000122070312,70.6879653930664,2554100.0
2024-08-20,META,528.3499755859375,531.0900268554688,525.8800048828125,526.72998046875,524.9325561523438,7944400.0
2024-08-20,MMM,126.98999786376953,128.07000732421875,126.87999725341797,127.69999694824219,125.11042785644531,2792900.0
2024-08-20,MO,51.33000183105469,51.70000076293945,51.20000076293945,51.439998626708984,47.782310485839844,7306700.0
2024-08-20,MRK,114.76000213623047,115.30000305175781,114.55000305175781,115.13999938964844,111.3794937133789,5392300.0
2024-08-20,MS,101.25,101.62999725341797,100.5999984741211,100.77999877929688,97.85803985595703,3396900.0
2024-08-20,MSFT,421.70001220703125,425.8599853515625,421.6400146484375,424.79998779296875,422.32769775390625,16387600.0
2024-08-20,NEE,79.3499984741211,79.79000091552734,78.95999908447266,78.9800033569336,76.6917724609375,5967300.0
2024-08-20,NFLX,688.8599853515625,711.3300170898438,688.25,698.5399780273438,698.5399780273438,4813100.0
2024-08-20,NKE,83.48999786376953,83.9000015258789,82.7699966430664,83.55999755859375,81.80603790283203,7863100.0
2024-08-20,NVDA,128.39999389648438,129.8800048828125,125.88999938964844,127.25,127.2098159790039,300087400.0
2024-08-20,ORCL,137.82000732421875,139.7899932861328,137.82000732421875,139.1699981689453,137.72885131835938,3738300.0
2024-08-20,PEP,173.52999877929688,176.02999877929688,172.5,175.85000610351562,169.66932678222656,5330100.0
2024-08-20,PFE,28.799999237060547,29.190000534057617,28.799999237060547,28.899999618530273,27.005107879638672,21301300.0
2024-08-20,PG,168.77000427246094,170.55999755859375,168.11000061035156,170.41000366210938,166.20742797851562,4513600.0
2024-08-20,PM,118.45999908447266,119.0999984741211,118.08999633789062,118.9800033569336,114.48757934570312,3837900.0
2024-08-20,PYPL,70.0,72.55999755859375,69.43000030517578,71.88999938964844,71.88999938964844,23546000.0
2024-08-20,QCOM,173.86000061035156,175.42999267578125,171.14999389648438,172.11000061035156,168.40895080566406,6222400.0
2024-08-20,SBUX,92.29000091552734,93.81999969482422,92.12999725341797,93.01000213623047,90.69808959960938,11536200.0
2024-08-20,SCHW,65.5,65.62999725341797,64.72000122070312,64.83999633789062,64.01788330078125,5381400.0
2024-08-20,SO,87.02999877929688,87.5199966430664,86.55999755859375,86.80000305175781,84.65287017822266,3576500.0
2024-08-20,SPG,160.0,160.35000610351562,158.33999633789062,159.39999389648438,151.71421813964844,910200.0
2024-08-20,T,19.459999084472656,19.579999923706055,19.389999389648438,19.489999771118164,18.616165161132812,20260900.0
2024-08-20,TGT,144.5,145.6999969482422,142.8800048828125,144.3300018310547,137.8906707763672,6815100.0
2024-08-20,TMO,609.9199829101562,614.7999877929688,608.3300170898438,614.5399780273438,612.5401000976562,1075500.0
2024-08-20,TMUS,196.80999755859375,198.07000732421875,196.13999938964844,196.22000122070312,193.516357421875,2885500.0
2024-08-20,TSLA,224.8800048828125,228.22000122070312,219.55999755859375,221.10000610351562,221.10000610351562,74001200.0
2024-08-20,TXN,200.44000244140625,204.4499969482422,198.08999633789062,202.5399932861328,196.6273651123047,7111400.0
2024-08-20,UNH,579.8499755859375,583.8099975585938,575.5,580.6500244140625,569.8892822265625,1677500.0
2024-08-20,UNP,246.07000732421875,247.24000549316406,245.30999755859375,246.5,240.9956512451172,1552000.0
2024-08-20,UPS,128.8300018310547,129.1999969482422,127.58999633789062,128.8800048828125,123.48491668701172,2342300.0
2024-08-20,USB,43.47999954223633,43.95000076293945,43.38999938964844,43.7400016784668,41.84209442138672,6587400.0
2024-08-20,V,267.0,268.0400085449219,265.7799987792969,268.0400085449219,266.1707763671875,6803600.0
2024-08-20,VZ,40.65999984741211,40.959999084472656,40.630001068115234,40.849998474121094,38.278106689453125,8784000.0
2024-08-20,WBA,10.829999923706055,10.899999618530273,10.680000305175781,10.729999542236328,10.171037673950195,12712400.0
2024-08-20,WFC,56.029998779296875,56.720001220703125,55.91999816894531,56.150001525878906,54.928245544433594,12533500.0
2024-08-20,WMT,73.75,74.75,73.72000122070312,74.54000091552734,73.82022094726562,14434000.0
2024-08-20,XOM,118.6500015258789,118.6500015258789,114.51000213623047,114.58000183105469,110.58167266845703,15632000.0
2024-08-21,AAPL,226.52000427246094,227.97999572753906,225.0500030517578,226.39999389648438,225.35121154785156,34765500.0
2024-08-21,ABBV,196.44000244140625,197.33999633789062,195.6699981689453,196.52999877929688,189.7440948486328,4250400.0
2024-08-21,ABT,110.97000122070312,111.44999694824219,110.68000030517578,111.38999938964844,109.28963470458984,4081400.0
2024-08-21,ACN,330.8399963378906,333.6600036621094,330.5400085449219,333.6000061035156,327.5708312988281,1233900.0
2024-08-21,ADBE,562.1300048828125,566.5999755859375,557.9099731445312,565.7899780273438,565.7899780273438,1401700.0
2024-08-21,AIG,73.94000244140625,74.41999816894531,73.5,74.3499984741211,72.79965209960938,2823300.0
2024-08-21,AMD,156.1199951171875,158.64999389648438,155.07000732421875,157.80999755859375,157.80999755859375,42791200.0
2024-08-21,AMGN,329.54998779296875,330.989990234375,327.9100036621094,329.1499938964844,321.0841979980469,1138200.0
2024-08-21,AMT,218.3699951171875,220.0,217.02000427246094,219.49000549316406,212.5504913330078,2262500.0
2024-08-21,AMZN,179.9199981689453,182.38999938964844,178.88999938964844,180.11000061035156,180.11000061035156,35599100.0
2024-08-21,AVGO,165.1199951171875,166.47000122070312,162.8800048828125,165.77999877929688,163.9120330810547,16097700.0
2024-08-21,AXP,249.63999938964844,249.82000732421875,243.35000610351562,246.3000030517578,243.65577697753906,3502500.0
2024-08-21,BA,173.0,174.1999969482422,171.0399932861328,173.42999267578125,173.42999267578125,4493600.0
2024-08-21,BAC,38.869998931884766,38.9900016784668,38.38999938964844,38.75,37.82304382324219,33751100.0
2024-08-21,BK,65.45999908447266,65.58000183105469,65.01000213623047,65.23999786376953,63.7480583190918,3026300.0
2024-08-21,BKNG,3702.5,3745.0400390625,3683.139892578125,3738.0,3709.166015625,261600.0
2024-08-21,BLK,861.8800048828125,864.9199829101562,853.760009765625,863.0900268554688,844.6759643554688,453700.0
2024-08-21,BMY,48.779998779296875,49.16999816894531,48.15999984741211,48.439998626708984,46.2625732421875,7780500.0
2024-08-21,BRK-B,449.8399963378906,451.2799987792969,443.8399963378906,446.6000061035156,446.6000061035156,3028500.0
2024-08-21,C,61.400001525878906,61.45000076293945,59.880001068115234,60.529998779296875,58.726409912109375,14414900.0
2024-08-21,CAT,344.5799865722656,345.6000061035156,341.8500061035156,342.9700012207031,337.6255187988281,1433200.0
2024-08-21,CHTR,347.7699890136719,348.82000732421875,344.3999938964844,345.19000244140625,345.19000244140625,752700.0
2024-08-21,CL,103.11000061035156,103.6500015258789,102.6500015258789,103.47000122070312,101.19871520996094,3029300.0
2024-08-21,CMCSA,40.22999954223633,40.29999923706055,39.79999923706055,39.939998626708984,38.60536575317383,12748100.0
2024-08-21,COF,141.8000030517578,142.3000030517578,139.19000244140625,139.77999877929688,138.0966033935547,1386800.0
2024-08-21,COP,110.80999755859375,111.19000244140625,108.9000015258789,109.62000274658203,107.07177734375,4011900.0
2024-08-21,COST,880.739990234375,891.1199951171875,877.219970703125,881.4199829101562,876.9197387695312,1465500.0
2024-08-21,CRM,261.1000061035156,262.1400146484375,259.17999267578125,261.0899963378906,259.5635986328125,4648200.0
2024-08-21,CSCO,50.290000915527344,50.54999923706055,50.029998779296875,50.45000076293945,49.10340881347656,21177600.0
2024-08-21,CVS,58.9900016784668,59.2400016784668,58.08000183105469,58.31999969482422,55.76411437988281,4730400.0
2024-08-21,CVX,145.42999267578125,146.63999938964844,144.5500030517578,145.32000732421875,140.5624237060547,5985000.0
2024-08-21,DHR,272.010009765625,273.75,269.7200012207031,271.1000061035156,269.678466796875,1455100.0
2024-08-21,DIS,90.22000122070312,90.77999877929688,89.43000030517578,90.72000122070312,89.93626403808594,7637600.0
2024-08-21,DOW,53.0,53.119998931884766,52.810001373291016,52.95000076293945,49.277305603027344,2809500.0
2024-08-21,DUK,112.37000274658203,113.16000366210938,112.26000213623047,112.7300033569336,108.7046127319336,2798600.0
2024-08-21,EMR,103.23999786376953,104.69000244140625,103.08999633789062,104.0199966430664,102.30118560791016,2262000.0
2024-08-21,EXC,37.59000015258789,38.16999816894531,37.56999969482422,37.869998931884766,36.49294662475586,5166300.0
2024-08-21,F,10.84000015258789,10.970000267028809,10.75,10.850000381469727,10.081347465515137,48943900.0
2024-08-21,FDX,290.760009765625,292.6300048828125,289.2900085449219,291.5199890136719,285.26177978515625,787200.0
2024-08-21,GD,296.510009765625,296.510009765625,293.0199890136719,294.07000732421875,288.0296630859375,1029100.0
2024-08-21,GE,170.10000610351562,172.19000244140625,169.85000610351562,171.1999969482422,170.10340881347656,4102900.0
2024-08-21,GILD,74.8499984741211,75.37999725341797,74.80000305175781,75.12999725341797,72.78267669677734,3659700.0
2024-08-21,GM,46.25,46.91999816894531,46.25,46.560001373291016,46.07502746582031,11897000.0
2024-08-21,GOOGL,165.14999389648438,166.85000610351562,164.6699981689453,165.85000610351562,165.05047607421875,22902000.0
2024-08-21,GS,499.5,500.7799987792969,494.0299987792969,496.4599914550781,486.2602233886719,917100.0
2024-08-21,HD,369.45001220703125,372.8699951171875,368.5199890136719,370.4599914550781,361.73663330078125,4587600.0
2024-08-21,HON,200.83999633789062,201.77999877929688,199.88999938964844,201.4199981689453,197.3256072998047,1784800.0
2024-08-21,IBM,195.97000122070312,197.3300018310547,194.1199951171875,197.2100067138672,191.79135131835938,2579300.0
2024-08-21,INTC,21.06999969482422,21.440000534057617,21.06999969482422,21.40999984741211,21.40999984741211,57028900.0
2024-08-21,JNJ,160.39999389648438,161.47999572753906,160.30999755859375,161.42999267578125,156.3362579345703,5019400.0
2024-08-21,JPM,214.42999267578125,215.0,212.83999633789062,214.60000610351562,209.8868408203125,5202300.0
2024-08-21,KHC,35.290000915527344,35.56999969482422,35.220001220703125,35.439998626708984,33.65093231201172,5890400.0
2024-08-21,KO,69.4800033569336,70.12999725341797,69.33000183105469,69.56999969482422,67.59323120117188,8792400.0
